Date,Country/Region,Confirmed,Deaths,Recovered,Active,New cases,New deaths,New recovered,WHO Region
6/16/20,Bangladesh,94481,1262,36264,56955,3862,53,17533,South-East Asia
6/16/20,Brazil,923189,45241,490005,387943,34918,1282,12296,Americas
6/16/20,Chile,218728,3383,156232,59113,5013,21,7440,Americas
6/16/20,Colombia,54931,1801,19986,33144,1868,75,1,Americas
6/16/20,France,194975,29550,73459,91966,344,111,291,Europe
6/16/20,Germany,188252,8820,172842,6590,570,13,150,Europe
6/16/20,India,354065,11903,186935,155227,10974,2003,6922,South-East Asia
6/16/20,Iran,192439,9065,152675,30699,2563,115,2085,Eastern Mediterranean
6/16/20,Italy,237500,34405,178526,24569,210,34,1516,Europe
6/16/20,Mexico,154863,18310,115394,21159,4599,730,3102,Americas
6/16/20,Pakistan,154760,2975,58437,93348,5839,136,2047,Eastern Mediterranean
6/16/20,Peru,237156,7056,125205,104895,4164,196,5796,Americas
6/16/20,Russia,544725,7274,293780,243671,8241,193,9759,Europe
6/16/20,Saudi Arabia,136315,1052,89540,45723,4267,41,1650,Eastern Mediterranean
6/16/20,South Africa,76334,1625,42063,32646,2801,57,2196,Africa
6/16/20,Spain,244328,27136,150376,66816,219,0,0,Europe
6/16/20,Turkey,181298,4842,153379,23077,1467,17,1015,Europe
6/16/20,US,2137731,117612,583503,1436616,23705,839,7169,Americas
6/16/20,United Kingdom,274971,42159,1293,231519,1083,236,9,Europe
6/17/20,Argentina,35552,913,10512,24127,1393,35,338,Americas
6/17/20,Bangladesh,98489,1305,38189,58995,4008,43,1925,South-East Asia
6/17/20,Brazil,955377,46510,521046,387821,32188,1269,31041,Americas
6/17/20,Chile,220628,3615,181931,35082,1900,232,25699,Americas
6/17/20,Colombia,57046,1864,20400,34782,2115,63,414,Americas
6/17/20,France,195433,29578,73791,92064,458,28,332,Europe
6/17/20,Germany,188604,8851,173599,6154,352,31,757,Europe
6/17/20,India,366946,12237,194325,160384,12881,334,7390,South-East Asia
6/17/20,Iran,195051,9185,154812,31054,2612,120,2137,Eastern Mediterranean
6/17/20,Italy,237828,34448,179455,23925,328,43,929,Europe
6/17/20,Mexico,159793,19080,118504,22209,4930,770,3110,Americas
6/17/20,Pakistan,160118,3093,59215,97810,5358,118,778,Eastern Mediterranean
6/17/20,Peru,240908,7257,128622,105029,3752,201,3417,Americas
6/17/20,Russia,552549,7468,303800,241281,7824,194,10020,Europe
6/17/20,Saudi Arabia,141234,1091,91662,48481,4919,39,2122,Eastern Mediterranean
6/17/20,South Africa,80412,1674,44331,34407,4078,49,2268,Africa
6/17/20,Spain,244683,27136,150376,67171,355,0,0,Europe
6/17/20,Turkey,182727,4861,154640,23226,1429,19,1261,Europe
6/17/20,US,2163290,118363,592191,1452736,25559,751,8688,Americas
6/17/20,United Kingdom,275970,42343,1304,232323,999,184,11,Europe
6/18/20,Argentina,37510,948,10721,25841,1958,35,209,Americas
6/18/20,Bangladesh,102292,1343,40164,60785,3803,38,1975,South-East Asia
6/18/20,Brazil,978142,47748,534580,395814,22765,1238,13534,Americas
6/18/20,Chile,225103,3841,186441,34821,4475,226,4510,Americas
6/18/20,Colombia,60217,1950,21361,36906,3171,86,961,Americas
6/18/20,France,195900,29606,74011,92283,467,28,220,Europe
6/18/20,Germany,189817,8875,173847,7095,1213,24,248,Europe
6/18/20,India,380532,12573,204711,163248,13586,336,10386,South-East Asia
6/18/20,Iran,197647,9272,156991,31384,2596,87,2179,Eastern Mediterranean
6/18/20,Italy,238159,34514,180544,23101,331,66,1089,Europe
6/18/20,Mexico,165455,19747,122180,23528,5662,667,3676,Americas
6/18/20,Pakistan,165062,3229,61383,100450,4944,136,2168,Eastern Mediterranean
6/18/20,Peru,244388,7461,131190,105737,3480,204,2568,Americas
6/18/20,Russia,560321,7650,313409,239262,7772,182,9609,Europe
6/18/20,Saudi Arabia,145991,1139,93915,50937,4757,48,2253,Eastern Mediterranean
6/18/20,South Africa,83890,1737,44920,37233,3478,63,589,Africa
6/18/20,Spain,245268,27136,150376,67756,585,0,0,Europe
6/18/20,Turkey,184031,4882,156022,23127,1304,21,1382,Europe
6/18/20,US,2191099,119067,599115,1472917,27809,704,6924,Americas
6/18/20,United Kingdom,276990,42480,1313,233197,1020,137,9,Europe
6/19/20,Argentina,39570,979,11851,26740,2060,31,1130,Americas
6/19/20,Bangladesh,105535,1388,42945,61202,3243,45,2781,South-East Asia
6/19/20,Brazil,1032913,48954,551631,432328,54771,1206,17051,Americas
6/19/20,Chile,231393,4093,191491,35809,6290,252,5050,Americas
6/19/20,Colombia,63276,2045,22726,38505,3059,95,1365,Americas
6/19/20,France,196711,29620,74241,92850,811,14,230,Europe
6/19/20,Germany,190299,8887,173972,7440,482,12,125,Europe
6/19/20,India,395048,12948,213831,168269,14516,375,9120,South-East Asia
6/19/20,Iran,200262,9392,159192,31678,2615,120,2201,Eastern Mediterranean
6/19/20,Italy,238011,34561,181907,21543,0,47,1363,Europe
6/19/20,Mexico,170485,20394,126438,23653,5030,647,4258,Americas
6/19/20,Pakistan,171666,3382,63504,104780,6604,153,2121,Eastern Mediterranean
6/19/20,Peru,247925,7660,135520,104745,3537,199,4330,Americas
6/19/20,Russia,568292,7831,323851,236610,7971,181,10442,Europe
6/19/20,Saudi Arabia,150292,1184,95764,53344,4301,45,1849,Eastern Mediterranean
6/19/20,South Africa,87715,1831,47825,38059,3825,94,2905,Africa
6/19/20,Spain,245575,28315,150376,66884,307,1179,0,Europe
6/19/20,Turkey,185245,4905,157516,22824,1214,23,1494,Europe
6/19/20,US,2222579,119739,606715,1496125,31480,672,7600,Americas
6/19/20,United Kingdom,277974,42653,1319,234002,984,173,6,Europe
6/20/20,Argentina,41204,992,12206,28006,1634,13,355,Americas
6/20/20,Bangladesh,108775,1425,43993,63357,3240,37,1048,South-East Asia
6/20/20,Brazil,1067579,49976,576779,440824,34666,1022,25148,Americas
6/20/20,Chile,236748,4295,196609,35844,5355,202,5118,Americas
6/20/20,Colombia,65633,2126,24035,39472,2357,81,1309,Americas
6/20/20,France,197352,29636,74436,93280,641,16,195,Europe
6/20/20,Germany,190670,8895,174609,7166,371,8,637,Europe
6/20/20,India,410451,13254,227728,169469,15403,306,13897,South-East Asia
6/20/20,Iran,202584,9507,161384,31693,2322,115,2192,Eastern Mediterranean
6/20/20,Italy,238275,34610,182453,21212,264,49,546,Europe
6/20/20,Mexico,175202,20781,130854,23567,4717,387,4416,Americas
6/20/20,Pakistan,176617,3501,67892,105224,4951,119,4388,Eastern Mediterranean
6/20/20,Peru,251338,7861,143017,100460,3413,201,7497,Americas
6/20/20,Russia,576162,7992,334024,234146,7870,161,10173,Europe
6/20/20,Saudi Arabia,154233,1230,98917,54086,3941,46,3153,Eastern Mediterranean
6/20/20,South Africa,92681,1877,50326,40478,4966,46,2501,Africa
6/20/20,Spain,245938,28322,150376,67240,363,7,0,Europe
6/20/20,Turkey,186493,4927,158828,22738,1248,22,1312,Europe
6/20/20,US,2255328,120349,617460,1517519,32749,610,10745,Americas
6/20/20,United Kingdom,278640,42783,1319,234538,666,130,0,Europe
6/21/20,Argentina,42785,1011,12728,29046,1581,19,522,Americas
6/21/20,Bangladesh,112306,1464,45077,65765,3531,39,1084,South-East Asia
6/21/20,Brazil,1083341,50591,588118,444632,15762,615,11339,Americas
6/21/20,Chile,242355,4479,200569,37307,5607,184,3960,Americas
6/21/20,Colombia,68652,2237,27412,39003,3019,111,3377,Americas
6/21/20,France,197636,29643,74496,93497,284,7,60,Europe
6/21/20,Germany,191272,8895,174740,7637,602,0,131,Europe
6/21/20,India,425282,13699,237196,174387,14831,445,9468,South-East Asia
6/21/20,Iran,204952,9623,163591,31738,2368,116,2207,Eastern Mediterranean
6/21/20,Italy,238499,34634,182893,20972,224,24,440,Europe
6/21/20,Mexico,180545,21825,134495,24225,5343,1044,3641,Americas
6/21/20,Pakistan,181088,3590,71458,106040,4471,89,3566,Eastern Mediterranean
6/21/20,Peru,254936,8045,141967,104924,3598,184,-1050,Americas
6/21/20,Russia,583879,8101,339142,236636,7717,109,5118,Europe
6/21/20,Saudi Arabia,157612,1267,101130,55215,3379,37,2213,Eastern Mediterranean
6/21/20,South Africa,97302,1930,51608,43764,4621,53,1282,Africa
6/21/20,Spain,246272,28323,150376,67573,334,1,0,Europe
6/21/20,Turkey,187685,4950,160240,22495,1192,23,1412,Europe
6/21/20,US,2281767,120604,622133,1539030,26439,255,4673,Americas
6/21/20,United Kingdom,279264,42826,1319,235119,624,43,0,Europe
6/22/20,Argentina,44931,1043,13153,30735,2146,32,425,Americas
6/22/20,Bangladesh,115786,1502,46755,67529,3480,38,1678,South-East Asia
6/22/20,Brazil,1106470,51271,601736,453463,23129,680,13618,Americas
6/22/20,Chile,246963,4502,205397,37064,4608,23,4828,Americas
6/22/20,Colombia,71183,2310,29024,39849,2531,73,1612,Americas
6/22/20,France,198009,29666,74736,93607,373,23,240,Europe
6/22/20,Germany,191768,8899,175143,7726,496,4,403,Europe
6/22/20,India,440215,14011,248190,178014,14933,312,10994,South-East Asia
6/22/20,Iran,207525,9742,166427,31356,2573,119,2836,Eastern Mediterranean
6/22/20,Italy,238720,34657,183426,20637,221,23,533,Europe
6/22/20,Mexico,185122,22584,139383,23155,4577,759,4888,Americas
6/22/20,Pakistan,185034,3695,73471,107868,3946,105,2013,Eastern Mediterranean
6/22/20,Peru,257447,8223,145320,103904,2511,178,3353,Americas
6/22/20,Russia,591465,8196,343847,239422,7586,95,4705,Europe
6/22/20,Saudi Arabia,161005,1307,105175,54523,3393,40,4045,Eastern Mediterranean
6/22/20,South Africa,101590,1991,53444,46155,4288,61,1836,Africa
6/22/20,Spain,246504,28324,150376,67804,232,1,0,Europe
6/22/20,Turkey,188897,4974,161533,22390,1212,24,1293,Europe
6/22/20,US,2312303,121010,640198,1551095,30536,406,18065,Americas
6/22/20,United Kingdom,280156,42840,1322,235994,892,14,3,Europe
6/23/20,Argentina,47203,1078,13576,32549,2272,35,423,Americas
6/23/20,Bangladesh,119198,1545,47635,70018,3412,43,880,South-East Asia
6/23/20,Brazil,1145906,52645,627963,465298,39436,1374,26227,Americas
6/23/20,Chile,250767,4505,210570,35692,3804,3,5173,Americas
6/23/20,Colombia,73572,2404,30517,40651,2389,94,1493,Americas
6/23/20,France,198526,29723,74995,93808,517,57,259,Europe
6/23/20,Germany,192480,8914,175825,7741,712,15,682,Europe
6/23/20,India,456183,14476,258685,183022,15968,465,10495,South-East Asia
6/23/20,Iran,209970,9863,169160,30947,2445,121,2733,Eastern Mediterranean
6/23/20,Italy,238833,34675,184585,19573,113,18,1159,Europe
6/23/20,Mexico,191410,23377,143646,24387,6288,793,4263,Americas
6/23/20,Pakistan,188926,3755,77754,107417,3892,60,4283,Eastern Mediterranean
6/23/20,Peru,260810,8404,148437,103969,3363,181,3117,Americas
6/23/20,Russia,598878,8349,355847,234682,7413,153,12000,Europe
6/23/20,Saudi Arabia,164144,1346,109885,52913,3139,39,4710,Eastern Mediterranean
6/23/20,South Africa,106108,2102,55045,48961,4518,111,1601,Africa
6/23/20,Spain,246752,28325,150376,68051,248,1,0,Europe
6/23/20,Turkey,190165,5001,162848,22316,1268,27,1315,Europe
6/23/20,US,2347491,121847,647548,1578096,35188,837,7350,Americas
6/23/20,United Kingdom,281038,43011,1330,236697,882,171,8,Europe
6/24/20,Argentina,49851,1116,13816,34919,2648,38,240,Americas
6/24/20,Bangladesh,122660,1582,49666,71412,3462,37,2031,South-East Asia
6/24/20,Brazil,1188631,53830,660469,474332,42725,1185,32506,Americas
6/24/20,Chile,254416,4731,215093,34592,3649,226,4523,Americas
6/24/20,Colombia,77113,2491,30517,44105,3541,87,0,Americas
6/24/20,France,198607,29734,75251,93622,81,11,256,Europe
6/24/20,Germany,192871,8928,176422,7521,391,14,597,Europe
6/24/20,India,473105,14894,271697,186514,16922,418,13012,South-East Asia
6/24/20,Iran,212501,9996,172096,30409,2531,133,2936,Eastern Mediterranean
6/24/20,Italy,239410,34644,186111,18655,577,-31,1526,Europe
6/24/20,Mexico,196847,24324,148487,24036,5437,947,4841,Americas
6/24/20,Pakistan,192970,3903,81307,107760,4044,148,3553,Eastern Mediterranean
6/24/20,Peru,264689,8586,151589,104514,3879,182,3152,Americas
6/24/20,Russia,606043,8503,368222,229318,7165,154,12375,Europe
6/24/20,Saudi Arabia,167267,1387,112797,53083,3123,41,2912,Eastern Mediterranean
6/24/20,South Africa,111796,2205,56874,52717,5688,103,1829,Africa
6/24/20,Spain,247086,28327,150376,68383,334,2,0,Europe
6/24/20,Turkey,191657,5025,164234,22398,1492,24,1386,Europe
6/24/20,US,2382426,122604,656161,1603661,34935,757,8613,Americas
6/24/20,United Kingdom,281815,43165,1345,237305,777,154,15,Europe
6/25/20,Argentina,52457,1150,14788,36519,2606,34,972,Americas
6/25/20,Bangladesh,126606,1621,51495,73490,3946,39,1829,South-East Asia
6/25/20,Brazil,1228114,54971,679524,493619,39483,1141,19055,Americas
6/25/20,Chile,259064,4903,219327,34834,4648,172,4234,Americas
6/25/20,Colombia,80599,2654,31729,46216,3486,163,1212,Americas
6/25/20,France,198607,29755,75475,93377,0,21,224,Europe
6/25/20,Germany,193371,8940,176764,7667,500,12,342,Europe
6/25/20,India,490401,15301,285637,189463,17296,407,13940,South-East Asia
6/25/20,Iran,215096,10130,175103,29863,2595,134,3007,Eastern Mediterranean
6/25/20,Italy,239706,34678,186725,18303,296,34,614,Europe
6/25/20,Mexico,202951,25060,152362,25529,6104,736,3875,Americas
6/25/20,Pakistan,195745,3962,84168,107615,2775,59,2861,Eastern Mediterranean
6/25/20,Peru,268602,8761,151225,108616,3913,175,-364,Americas
6/25/20,Russia,613148,8594,374557,229997,7105,91,6335,Europe
6/25/20,Saudi Arabia,170639,1428,117882,51329,3372,41,5085,Eastern Mediterranean
6/25/20,South Africa,118375,2292,59974,56109,6579,87,3100,Africa
6/25/20,Spain,247486,28330,150376,68780,400,3,0,Europe
6/25/20,Turkey,193115,5046,165706,22363,1458,21,1472,Europe
6/25/20,US,2422299,125026,663562,1633711,39873,2422,7401,Americas
6/25/20,United Kingdom,282512,43314,1361,237837,697,149,16,Europe
6/26/20,Argentina,55343,1184,18416,35743,2886,34,3628,Americas
6/26/20,Bangladesh,130474,1661,53133,75680,3868,40,1638,South-East Asia
6/26/20,Brazil,1274974,55961,702399,516614,46860,990,22875,Americas
6/26/20,Chile,263360,5068,223431,34861,4296,165,4104,Americas
6/26/20,Colombia,84442,2811,33410,48221,3843,157,1681,Americas
6/26/20,France,200195,29781,75773,94641,1588,26,298,Europe
6/26/20,Germany,194036,8965,177149,7922,665,25,385,Europe
6/26/20,India,508953,15685,295881,197387,18552,384,10244,South-East Asia
6/26/20,Iran,217724,10239,177852,29633,2628,109,2749,Eastern Mediterranean
6/26/20,Italy,239961,34708,187615,17638,255,30,890,Europe
6/26/20,Mexico,208392,25779,156827,25786,5441,719,4465,Americas
6/26/20,Pakistan,198883,4035,86906,107942,3138,73,2738,Eastern Mediterranean
6/26/20,Peru,272364,8939,159806,103619,3762,178,8581,Americas
6/26/20,Russia,619936,8770,383524,227642,6788,176,8967,Europe
6/26/20,Saudi Arabia,174577,1474,120471,52632,3938,46,2589,Eastern Mediterranean
6/26/20,South Africa,124590,2340,64111,58139,6215,48,4137,Africa
6/26/20,Spain,247905,28338,150376,69191,419,8,0,Europe
6/26/20,Turkey,194511,5065,167198,22248,1396,19,1492,Europe
6/26/20,US,2467554,125631,670809,1671114,45255,605,7247,Americas
6/26/20,United Kingdom,283151,43498,1363,238290,639,184,2,Europe
6/27/20,Argentina,57744,1207,19143,37394,2401,23,727,Americas
6/27/20,Bangladesh,133978,1695,54318,77965,3504,34,1185,South-East Asia
6/27/20,Brazil,1313667,57070,727715,528882,38693,1109,25316,Americas
6/27/20,Chile,267766,5347,228055,34364,4406,279,4624,Americas
6/27/20,Colombia,88591,2939,34999,50653,4149,128,1589,Americas
6/27/20,France,200195,29781,75773,94641,0,0,0,Europe
6/27/20,Germany,194458,8968,177518,7972,422,3,369,Europe
6/27/20,India,528859,16095,309713,203051,19906,410,13832,South-East Asia
6/27/20,Iran,220180,10364,180661,29155,2456,125,2809,Eastern Mediterranean
6/27/20,Italy,240136,34716,188584,16836,175,8,969,Europe
6/27/20,Mexico,212802,26381,160721,25700,4410,602,3894,Americas
6/27/20,Pakistan,202955,4118,92624,106213,4072,83,5718,Eastern Mediterranean
6/27/20,Peru,275989,9135,164024,102830,3625,196,4218,Americas
6/27/20,Russia,626779,8958,392703,225118,6843,188,9179,Europe
6/27/20,Saudi Arabia,178504,1511,122128,54865,3927,37,1657,Eastern Mediterranean
6/27/20,South Africa,131800,2413,67094,62293,7210,73,2983,Africa
6/27/20,Spain,248469,28341,150376,69752,564,3,0,Europe
6/27/20,Turkey,195883,5082,169182,21619,1372,17,1984,Europe
6/27/20,US,2510259,126120,679308,1704831,42705,489,8499,Americas
6/27/20,United Kingdom,283785,43598,1364,238823,634,100,1,Europe
6/28/20,Argentina,59933,1232,20134,38567,2189,25,991,Americas
6/28/20,Bangladesh,137787,1738,55727,80322,3809,43,1409,South-East Asia
6/28/20,Brazil,1344143,57622,746018,540503,30476,552,18303,Americas
6/28/20,Chile,271982,5509,232210,34263,4216,162,4155,Americas
6/28/20,Colombia,91769,3178,38345,50246,3178,239,3346,Americas
6/28/20,France,199476,29781,75774,93921,0,0,1,Europe
6/28/20,Germany,194693,8968,177657,8068,235,0,139,Europe
6/28/20,India,548318,16475,321723,210120,19459,380,12010,South-East Asia
6/28/20,Iran,222669,10508,183310,28851,2489,144,2649,Eastern Mediterranean
6/28/20,Italy,240310,34738,188891,16681,174,22,307,Europe
6/28/20,Mexico,216852,26648,164646,25558,4050,267,3925,Americas
6/28/20,Pakistan,206512,4167,95407,106938,3557,49,2783,Eastern Mediterranean
6/28/20,Peru,279419,9317,167998,102104,3430,182,3974,Americas
6/28/20,Russia,633563,9060,398436,226067,6784,102,5733,Europe
6/28/20,Saudi Arabia,182493,1551,124755,56187,3989,40,2627,Eastern Mediterranean
6/28/20,South Africa,138134,2456,68925,66753,6334,43,1831,Africa
6/28/20,Spain,248770,28343,150376,70051,301,2,0,Europe
6/28/20,Turkey,197239,5097,170595,21547,1356,15,1413,Europe
6/28/20,US,2549864,126361,685164,1738339,39605,241,5856,Americas
6/28/20,United Kingdom,284192,43634,1364,239194,407,36,0,Europe
6/29/20,Argentina,62268,1280,21138,39850,2335,48,1004,Americas
6/29/20,Bangladesh,141801,1783,57780,82238,4014,45,2053,South-East Asia
6/29/20,Brazil,1368195,58314,757811,552070,24052,692,11793,Americas
6/29/20,Chile,275999,5575,236154,34270,4017,66,3944,Americas
6/29/20,Colombia,95043,3274,38345,53424,3274,96,0,Americas
6/29/20,France,201522,29816,76124,95582,2046,35,350,Europe
6/29/20,Germany,195042,8976,177770,8296,349,8,113,Europe
6/29/20,India,566840,16893,334822,215125,18522,418,13099,South-East Asia
6/29/20,Iran,225205,10670,186180,28355,2536,162,2870,Eastern Mediterranean
6/29/20,Italy,240436,34744,189196,16496,126,6,305,Europe
6/29/20,Mexico,220657,27121,170147,23389,3805,473,5501,Americas
6/29/20,Pakistan,209337,4304,98503,106530,2825,137,3096,Eastern Mediterranean
6/29/20,Peru,282365,9504,171159,101702,2946,187,3161,Americas
6/29/20,Russia,640246,9152,402778,228316,6683,92,4342,Europe
6/29/20,Saudi Arabia,186436,1599,127118,57719,3943,48,2363,Eastern Mediterranean
6/29/20,South Africa,144264,2529,70614,71121,6130,73,1689,Africa
6/29/20,Spain,248970,28346,150376,70248,200,3,0,Europe
6/29/20,Turkey,198613,5115,171809,21689,1374,18,1214,Europe
6/29/20,US,2590668,126711,705203,1758754,40804,350,20039,Americas
6/29/20,United Kingdom,284812,43659,1368,239785,620,25,4,Europe
6/30/20,Argentina,64530,1307,22028,41195,2262,27,890,Americas
6/30/20,Bangladesh,145483,1847,59624,84012,3682,64,1844,South-East Asia
6/30/20,Brazil,1402041,59594,788318,554129,33846,1280,30507,Americas
6/30/20,Chile,279393,5688,241229,32476,3394,113,5075,Americas
6/30/20,Colombia,97846,3334,40021,54491,2803,60,1676,Americas
6/30/20,France,202063,29846,76399,95818,541,30,275,Europe
6/30/20,Germany,195418,8990,178100,8328,376,14,330,Europe
6/30/20,India,585481,17400,347912,220169,18641,507,13090,South-East Asia
6/30/20,Iran,227662,10817,188758,28087,2457,147,2578,Eastern Mediterranean
6/30/20,Italy,240578,34767,190248,15563,142,23,1052,Europe
6/30/20,Mexico,226089,27769,174538,23782,5432,648,4391,Americas
6/30/20,Pakistan,213470,4395,100802,108273,4133,91,2299,Eastern Mediterranean
6/30/20,Peru,285213,9677,174535,101001,2848,173,3376,Americas
6/30/20,Russia,646929,9306,411973,225650,6683,154,9195,Europe
6/30/20,Saudi Arabia,190823,1649,130766,58408,4387,50,3648,Eastern Mediterranean
6/30/20,South Africa,151209,2657,73543,75009,6945,128,2929,Africa
6/30/20,Spain,249271,28355,150376,70540,301,9,0,Europe
6/30/20,Turkey,199906,5131,173111,21664,1293,16,1302,Europe
6/30/20,US,2636414,127432,720631,1788351,45746,721,15428,Americas
6/30/20,United Kingdom,285216,43815,1370,240031,404,156,2,Europe
7/1/20,Argentina,67197,1351,23040,42806,2667,44,1012,Americas
7/1/20,Bangladesh,149258,1888,62108,85262,3775,41,2484,South-East Asia
7/1/20,Brazil,1448753,60632,817642,570479,46712,1038,29324,Americas
7/1/20,Chile,282043,5753,245443,30847,2650,65,4214,Americas
7/1/20,Colombia,102009,3470,42143,56396,4163,136,2122,Americas
7/1/20,France,202981,29864,76674,96443,918,18,275,Europe
7/1/20,Germany,195893,8995,179100,7798,475,5,1000,Europe
7/1/20,India,604641,17834,359860,226947,19160,434,11948,South-East Asia
7/1/20,Iran,230211,10958,191487,27766,2549,141,2729,Eastern Mediterranean
7/1/20,Italy,240760,34788,190717,15255,182,21,469,Europe
7/1/20,Mexico,231770,28510,178526,24734,5681,741,3988,Americas
7/1/20,Pakistan,217809,4473,104694,108642,4339,78,3892,Eastern Mediterranean
7/1/20,Peru,288477,9860,178245,100372,3264,183,3710,Americas
7/1/20,Russia,653479,9521,422235,221723,6550,215,10262,Europe
7/1/20,Saudi Arabia,194225,1698,132760,59767,3402,49,1994,Eastern Mediterranean
7/1/20,South Africa,159333,2749,76025,80559,8124,92,2482,Africa
7/1/20,Spain,249659,28364,150376,70919,388,9,0,Europe
7/1/20,Turkey,201098,5150,175422,20526,1192,19,2311,Europe
7/1/20,US,2687588,128105,729994,1829489,51174,673,9363,Americas
7/1/20,United Kingdom,285279,43991,1372,239916,63,176,2,Europe
7/2/20,Argentina,69941,1385,24186,44370,2744,34,1146,Americas
7/2/20,Bangladesh,153277,1926,66442,84909,4019,38,4334,South-East Asia
7/2/20,Brazil,1496858,61884,957692,477282,48105,1252,140050,Americas
7/2/20,Chile,284541,5920,249247,29374,2498,167,3804,Americas
7/2/20,Colombia,106110,3641,43481,58988,4101,171,1338,Americas
7/2/20,France,203640,29878,76927,96835,659,14,253,Europe
7/2/20,Germany,196370,9006,179800,7564,477,11,700,Europe
7/2/20,India,625544,18213,379892,227439,20903,379,20032,South-East Asia
7/2/20,Iran,232863,11106,194098,27659,2652,148,2611,Eastern Mediterranean
7/2/20,Italy,240961,34818,191083,15060,201,30,366,Europe
7/2/20,Mexico,238511,29189,183757,25565,6741,679,5231,Americas
7/2/20,Pakistan,221896,4551,113623,103722,4087,78,8929,Eastern Mediterranean
7/2/20,Peru,292004,10045,182097,99862,3527,185,3852,Americas
7/2/20,Russia,660231,9668,428276,222287,6752,147,6041,Europe
7/2/20,Saudi Arabia,197608,1752,137669,58187,3383,54,4909,Eastern Mediterranean
7/2/20,South Africa,168061,2844,81999,83218,8728,95,5974,Africa
7/2/20,Spain,250103,28368,150376,71359,444,4,0,Europe
7/2/20,Turkey,202284,5167,176965,20152,1186,17,1543,Europe
7/2/20,US,2742049,128803,781970,1831276,54461,698,51976,Americas
7/2/20,United Kingdom,285285,44080,1373,239832,6,89,1,Europe
7/3/20,Argentina,72786,1437,25224,46125,2845,52,1038,Americas
7/3/20,Bangladesh,156391,1968,68048,86375,3114,42,1606,South-East Asia
7/3/20,Brazil,1539081,63174,984615,491292,42223,1290,26923,Americas
7/3/20,Chile,288089,6051,253343,28695,3548,131,4096,Americas
7/3/20,Colombia,109505,3777,44606,61122,3395,136,1125,Americas
7/3/20,France,204222,29896,77185,97141,582,18,258,Europe
7/3/20,Germany,196780,9010,180300,7470,410,4,500,Europe
7/3/20,India,648315,18655,394227,235433,22771,442,14335,South-East Asia
7/3/20,Iran,235429,11260,196446,27723,2566,154,2348,Eastern Mediterranean
7/3/20,Italy,241184,34833,191467,14884,223,15,384,Europe
7/3/20,Mexico,245251,29843,189345,26063,6740,654,5588,Americas
7/3/20,Pakistan,221896,4551,113623,103722,0,0,0,Eastern Mediterranean
7/3/20,Peru,295599,10226,185852,99521,3595,181,3755,Americas
7/3/20,Russia,666941,9844,437155,219942,6710,176,8879,Europe
7/3/20,Saudi Arabia,201801,1802,140614,59385,4193,50,2945,Eastern Mediterranean
7/3/20,South Africa,177124,2952,86298,87874,9063,108,4299,Africa
7/3/20,Spain,250545,28385,150376,71784,442,17,0,Europe
7/3/20,Turkey,203456,5186,178278,19992,1172,19,1313,Europe
7/3/20,US,2795361,129442,790404,1875515,53312,639,8434,Americas
7/3/20,United Kingdom,285787,44216,1375,240196,502,136,2,Europe
7/4/20,Argentina,75376,1481,25930,47965,2590,44,706,Americas
7/4/20,Bangladesh,159679,1997,70721,86961,3288,29,2673,South-East Asia
7/4/20,Brazil,1577004,64265,990731,522008,37923,1091,6116,Americas
7/4/20,Chile,291847,6192,257451,28204,3758,141,4108,Americas
7/4/20,Colombia,113389,3942,45409,64038,3884,165,803,Americas
7/4/20,France,204222,29896,77185,97141,0,0,0,Europe
7/4/20,Germany,197198,9020,181000,7178,418,10,700,Europe
7/4/20,India,673165,19268,409083,244814,24850,613,14856,South-East Asia
7/4/20,Iran,237878,11408,198949,27521,2449,148,2503,Eastern Mediterranean
7/4/20,Italy,241419,34854,191944,14621,235,21,477,Europe
7/4/20,Mexico,252165,30366,195724,26075,6914,523,6379,Americas
7/4/20,Pakistan,225283,4619,125094,95570,3387,68,11471,Eastern Mediterranean
7/4/20,Peru,299080,10412,189621,99047,3481,186,3769,Americas
7/4/20,Russia,673564,10011,446127,217426,6623,167,8972,Europe
7/4/20,Saudi Arabia,205929,1858,143256,60815,4128,56,2642,Eastern Mediterranean
7/4/20,South Africa,187977,3026,91227,93724,10853,74,4929,Africa
7/4/20,Spain,250545,28385,150376,71784,0,0,0,Europe
7/4/20,Turkey,204610,5206,179492,19912,1154,20,1214,Europe
7/4/20,US,2841241,129689,894325,1817227,45880,247,103921,Americas
7/4/20,United Kingdom,286412,44283,1375,240754,625,67,0,Europe
7/5/20,Argentina,77815,1507,27597,48711,2439,26,1667,Americas
7/5/20,Bangladesh,162417,2052,72625,87740,2738,55,1904,South-East Asia
7/5/20,Brazil,1603055,64867,1029045,509143,26051,602,38314,Americas
7/5/20,Chile,295532,6308,261039,28185,3685,116,3588,Americas
7/5/20,Colombia,117110,4064,46643,66403,3721,122,1234,Americas
7/5/20,France,204222,29896,77185,97141,0,0,0,Europe
7/5/20,Germany,197523,9023,181719,6781,325,3,719,Europe
7/5/20,India,697413,19693,424433,253287,24248,425,15350,South-East Asia
7/5/20,Iran,240438,11571,201330,27537,2560,163,2381,Eastern Mediterranean
7/5/20,Italy,241611,34861,192108,14642,192,7,164,Europe
7/5/20,Mexico,256848,30639,199914,26295,4683,273,4190,Americas
7/5/20,Pakistan,231818,4762,131649,95407,6535,143,6555,Eastern Mediterranean
